stato,inizio,fine,sindacati,settore,categoria,modalita,rilevanza,note,data_proclamazione,regione,provincia,data_ricezione,inizio_iso,fine_iso
Effettuato,17/11/2023,17/11/2023,CGIL/UIL,Plurisettoriale,SCIOPERO GENERALE SETTORI PUBBLICI E PRIVATI CON ESCLUSIONE DEL SETTORE  DEL TRASPORTO AEREO,"INTERA GIORNATA: FERROVIARIO 00.01-20.59; TPL 24 ORE CON MODALITA' TERRITORIALI; MARITTIMO ISOLE MAGGIORI 24 ORE DA 1/2 ORA PRIMA DELLA PARTENZA, ISOLE MINORI 00.01-24.00; AUTOSTRADE, ANAS 00.01-24.00",Nazionale,ESCLUSO SETTORE APPALTI FERROVIARI  - ADESIONE DELLE OO.SS. FILCAMS-CGIL E UILTUCS-UIL - ESCLUSO SETTORE TRASPORTO AEREO ORDINANZA MINISTERIALE N. 196T DI RIDUZIONE A 4 ORE,27/10/2023,Italia,Tutte,27/10/2023 17:57,2023-11-17,2023-11-17
"Revocato (include le azioni di revoca, sospensione e differimento)",17/11/2023,17/11/2023,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AMACO DI COSENZA,24 ORE,Locale,null,07/11/2023,Calabria,Cosenza,08/11/2023 09:15,2023-11-17,2023-11-17
Effettuato,17/11/2023,17/11/2023,OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL/SIAL-COBAS + RSU,Trasporto pubblico locale,PERSONALE SOC. TPL LINEA DI SAVONA,24 ORE,Locale,null,07/11/2023,Liguria,Savona,07/11/2023 20:06,2023-11-17,2023-11-17
Effettuato,17/11/2023,17/11/2023,OSR FAST-CONFSAL,Trasporto pubblico locale,PERSONALE SOC. GTT DI TORINO,24 ORE VARIE MODALITA',Locale,null,28/10/2023,Piemonte,Torino,28/10/2023 10:31,2023-11-17,2023-11-17
Effettuato,17/11/2023,17/11/2023,RSA FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE TOSCANE (EX ATAF) DI FIRENZE,4 ORE: DALLE 17.00 ALLE 21.00,Locale,null,03/11/2023,Toscana,Firenze,03/11/2023 16:15,2023-11-17,2023-11-17
Effettuato,13/11/2023,14/11/2023,FILT-CGIL/UILT-UIL/UGL-TA,Elicotteri,SCIOPERO VIRTUALE PERSONALE PILOTI DIPENDENTE DI CATEGORIA DEL SETTORE ELICOTTERI,24 ORE: DALLE 08.00 DEL 13/11 ALLE 08.00 DEL 14/11,Nazionale,SCIOPERO VIRTUALE ART. 12 DEL. 12/461,31/10/2023,Italia,Tutte,31/10/2023 17:09,2023-11-13,2023-11-14
"Revocato (include le azioni di revoca, sospensione e differimento)",12/11/2023,12/11/2023,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. GTT DI TORINO,4 ORE VARIE MODALITA',Locale,null,02/10/2023,Piemonte,Torino,02/10/2023 11:38,2023-11-12,2023-11-12
Effettuato,11/11/2023,11/11/2023,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA VENETO DI PADOVA,24 ORE,Provinciale,null,19/10/2023,Veneto,Padova,19/10/2023 11:04,2023-11-11,2023-11-11
"Revocato (include le azioni di revoca, sospensione e differimento)",11/11/2023,11/11/2023,UILT-UIL,Ferroviario,PERSONALE SOC. ITALO NTV,8 ORE: DALLE 9.01 ALLE 16.59,Nazionale,null,28/09/2023,Italia,Tutte,28/09/2023 16:50,2023-11-11,2023-11-11
Effettuato,10/11/2023,10/11/2023,AL-COBAS,Trasporto pubblico locale,PERSONALE GRUPPO ATM DI MILANO,24 ORE VARIE MODALITA',Territoriale,null,13/10/2023,Lombardia,Tutte,13/10/2023 11:15,2023-11-10,2023-11-10
Effettuato,10/11/2023,10/11/2023,FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST/ORSA TRASPORTI,Appalti ferroviari,PERSONALE AZIENDE SETTORE APPALTI FERROVIARI DEL GRUPPO FSI,INTERO TURNO DI LAVORO,Nazionale,null,05/10/2023,Italia,Tutte,05/10/2023 18:13,2023-11-10,2023-11-10
"Revocato (include le azioni di revoca, sospensione e differimento)",10/11/2023,10/11/2023,OSP FILT-CGIL,Trasporto pubblico locale,PERSONALE SOC. ARRIVA UDINE DI UDINE,4 ORE: DALLE 17.00 ALLE 21.00,Territoriale,null,24/10/2023,Friuli-Venezia Giulia,Udine,24/10/2023 17:36,2023-11-10,2023-11-10
"Revocato (include le azioni di revoca, sospensione e differimento)",10/11/2023,10/11/2023,OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL/FAST-CONFSAL,Trasporto pubblico locale,PERSONALE SOC. ATV DI VERONA,4 ORE: DALLE 5.00 ALLE 6.00 E DALLE 9.00 ALLE 12.00,Locale,null,30/10/2023,Veneto,Verona,30/10/2023 20:51,2023-11-10,2023-11-10
Effettuato,10/11/2023,10/11/2023,OST FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AUTOSTRADALE DI MILANO,24 ORE,Territoriale,null,25/10/2023,Lombardia,Milano,26/10/2023 13:05,2023-11-10,2023-11-10
Effettuato,10/11/2023,10/11/2023,OST FILT-CGIL/FIT-CSIL/UILT-UIL/UGL-FNA/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. TPER DI BOLOGNA E FERRARA,4 ORE: DALLE 11.00 ALLE 15.00,Locale,BLOCCO DEGLI STAORDINARI DAL 06/11 AL 13/11,13/10/2023,Emilia-Romagna,Bologna,13/10/2023 15:33,2023-11-10,2023-11-10
Effettuato,09/11/2023,09/11/2023,OSP FAISA-CONFAIL,Trasporto pubblico locale,"PERSONALE SOC. EAV DI NAPOLI REPARTO MANUTENZIONE SS, CCS E TECNOLOGIE-AUTOMAZIONI TVCC, TELECOMUNICAZIONI E TELECOMANDO",ULTIME 4 ORE A FINE TURNO,Locale,null,18/10/2023,Campania,Napoli,18/10/2023 16:46,2023-11-09,2023-11-09
Effettuato,09/11/2023,09/11/2023,OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE TOSCANE DEL DIPARTIMENTO SUD (AREZZO-SIENA-GROSSETO),24 ore,Territoriale,null,18/10/2023,Toscana,Siena,19/10/2023 12:41,2023-11-09,2023-11-09
Effettuato,09/11/2023,09/11/2023,OSR UGL FERROVIE/ORSA FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE LIGURIA,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,19/10/2023,Liguria,Tutte,19/10/2023 17:43,2023-11-09,2023-11-09
Effettuato,08/11/2023,08/11/2023,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. ANM DI NAPOLI,4 ORE: DALLE 12.45 ALLE 16.45,Locale,null,25/10/2023,Campania,Napoli,25/10/2023 13:27,2023-11-08,2023-11-08
Effettuato,07/11/2023,07/11/2023,OSP FIT-CISL/UILT-UIL/ORSA,Trasporto pubblico locale,PERSONALE SOC. ATM DI MESSINA,4 ORE: DALLE 15.30 ALLE 19.30,Locale,null,20/10/2023,Sicilia,Messina,20/10/2023 10:28,2023-11-07,2023-11-07
Effettuato,06/11/2023,06/11/2023,CAT COORDINAMENTO AUTOFERROTRANVIERI TRIESTE,Trasporto pubblico locale,PERSONALE SOC. TRIESTE TRASPORTI DI TRIESTE,4 ORE: DALE 9.00 ALLE 13.00,Locale,null,26/10/2023,Friuli-Venezia Giulia,Trieste,26/10/2023 17:27,2023-11-06,2023-11-06
Effettuato,06/11/2023,07/11/2023,FAO-COBAS ADERENTE SLAI-PROL-COBAS,Trasporto merci,PERSONALE DELLA SOC. NOTHEGGER INTERMODAL TRUCKIN GMBH DELLA SEDE LEGALE DI BOLZANO,48 ORE: DALLE 00.00 DEL 6/11 ALLE 24.00 DEL 7/11,Nazionale,null,18/10/2023,Italia,Tutte,18/10/2023 16:48,2023-11-06,2023-11-07
Effettuato,06/11/2023,06/11/2023,FILT-CGIL/FIT-CISL/UILT-UIL,Aereo,ASSISTENTI DI VOLO DELLA COMPAGNIA AEREA EASYJET AIRLINE COMPANY LIMITED,"24 ORE: DALLE 00.00 ALLE 23.00 - VOLI DA E PER VENEZIA 4 ORE:10.00-14.00, DA E PER FIRENZE 4 ORE: 10.30-14.30",Nazionale,null,23/10/2023,Italia,Tutte,23/10/2023 20:20,2023-11-06,2023-11-06
"Revocato (include le azioni di revoca, sospensione e differimento)",06/11/2023,06/11/2023,FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE SOC. ENAV ACC BRINDISI,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,12/10/2023,Italia,Tutte,12/10/2023 18:38,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,FLAI TRASPORTI E SERVIZI,Aereo,PERSONALE DELLA SOC. TRIVENETO SICUREZZA OPERANTE PRESSO GLI AEROPORTI DI VENEZIA E TREVISO,4 ORE: DALLE 10.00 ALLE 14.00,Regionale,null,15/09/2023,Veneto,Tutte,18/09/2023 09:08,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OSP CUB TRASPORTI,Trasporto pubblico locale,PERSONALE SOC. AMT DI GENOVA,4 ORE VARIE MODALITA',Territoriale,null,05/10/2023,Liguria,Genova,09/10/2023 10:17,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AMACO DI COSENZA,24 ORE,Locale,null,16/10/2023,Calabria,Cosenza,16/10/2023 15:45,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OSP FILT-CGIL,Trasporto pubblico locale,PERSONALE SOC. ARRIVA UDINE DI UDINE,4 ORE: DALLE 17.00 ALLE 21.00,Territoriale,null,25/10/2023,Friuli-Venezia Giulia,Udine,25/10/2023 12:59,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OSP FILT-CGIL/FIT-CISL/UILT--UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE TOSCANE OPERANTE NELLA PROVINCIA DI PISA,8 ORE: DALLE 14.30 ALLE 22.30,Locale,null,25/09/2023,Toscana,Pisa,25/09/2023 11:00,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OSP ORSA AUTOFERRO TPL,Trasporto pubblico locale,PERSONALE SOC. BRESCIA TRASPORTI DI BRESCIA,24 ORE,Locale,null,20/10/2023,Lombardia,Brescia,20/10/2023 18:55,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OSP UGL AUTOFERRO,Trasporto pubblico locale,PERSONALE SOC. SEAC DI CAMPOBASSO,4 ORE: DALLE 9.00 ALLE 13.00,Locale,null,14/10/2023,Molise,Campobasso,14/10/2023 07:32,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OSR FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AUTOGUIDOVIE REGIONE LOMBARDIA CON INTERESSAMENTO DELL'AREA DI BOLOGNA,24 ORE,Regionale,null,05/10/2023,Lombardia,Tutte,05/10/2023 14:40,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OSR FILT-CGIL/FIT-CISL-SGB/ASGB-GTV/ORSA TRASPORTI/FAISA-CISAL,Plurisettoriale,PERSONALE SOCC. TRASPORTO PUBBLICO PROVINCIA DI BOLZANO,4 ORE: DALLE 15.00 ALLE 19.00,Provinciale,"ESCLUSE SOCC. TRENITALIA, RFI, SAD E SIMOBIL",22/10/2023,Trentino-Alto Adige,Bolzano,23/10/2023 16:19,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OSR FILT-CGIL/FIT-CISL/UGL AUTOFERRO,Trasporto pubblico locale,PERSONALE SOC. SASA DI APIRO (MC),4 ORE: DALLE 11.30 ALLE 15.30,Locale,null,18/10/2023,Marche,Macerata,18/10/2023 11:21,2023-11-06,2023-11-06
"Revocato (include le azioni di revoca, sospensione e differimento)",06/11/2023,06/11/2023,OSR FILT-CGIL/ORSA FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL IML DI MILANO SMISTAMENTO,8 ORE: DALLE 9.01 ALLE 16.59,Regionale,null,06/10/2023,Lombardia,Tutte,06/10/2023 09:44,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL MARE/FEDERMAR-CISAL/USCLAC-UNCDIM/CONFINTESA MARE E PORTI/ADMI + RSU,Marittimo,PERSONALE SOC. CARONTE E TOURIST OPERANTE PRESSO LO STRETTO DI MESSINA,8 ORE: DALLE 9.00 ALLE 17.00,Territoriale,null,06/10/2023,Sicilia,Messina,06/10/2023 18:36,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OST FILT-CGIL/UILT-UIL/UGL-FNA,Trasporto pubblico locale,PERSONALE SOC. SGM DI LECCE,24 ORE,Locale,null,04/10/2023,Puglia,Lecce,04/10/2023 15:17,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,OST FIT-CISL/UGL-TA,Aereo,PERSONALE APPALTI SOCC. CFT E REKEEP OPERANTI PRESSO L'AROPORTO DI FIRENZE,4 ORE: DALLE 10.30 ALLE 14.30,Territoriale,null,22/09/2023,Toscana,Firenze,22/09/2023 10:01,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,RSA FILT-CGIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. IAS SCURA DI CORIGLIANO-ROSSANO (CS),4 ORE: DALLE 11.40 ALLE 15.40,Locale,null,25/10/2023,Calabria,Cosenza,26/10/2023 09:13,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,RSU,Trasporto pubblico locale,PERSONALE SOC. SASA DI BOLZANO,24 ORE,Locale,null,04/10/2023,Trentino-Alto Adige,Bolzano,05/10/2023 08:35,2023-11-06,2023-11-06
Effettuato,06/11/2023,06/11/2023,USB LAVORO PRIVATO,Aereo,PERSONALE NAVIGANTE DELLA COMPAGNIA AEREA EASYJET AIRLINE COMPANY LIMITED,24 ORE: DALLE 00.00 ALLE 23.59*,Nazionale,"VOLI DA/PER VENEZIA DALLE 10.00 ALLE 14.00, DA/PER FIRENZE DALLE 10.30 ALLE 14.30",05/10/2023,Italia,Tutte,05/10/2023 12:08,2023-11-06,2023-11-06
"Revocato (include le azioni di revoca, sospensione e differimento)",04/11/2023,05/11/2023,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. ANM DI NAPOLI,4 ORE: DALLE 22.26 DEL 4/11 ALLE 02.25 DEL 5/11,Locale,null,23/10/2023,Campania,Napoli,23/10/2023 10:46,2023-11-04,2023-11-05
"Revocato (include le azioni di revoca, sospensione e differimento)",02/11/2023,02/11/2023,OSP FAISA-CONFAIL,Trasporto pubblico locale,"PERSONALE SOC. EAV DI NAPOLI REPARTO MANUTENZIONE SS, CCS E TECNOLOGIE-AUTOMAZIONI TVCC, TELECOMUNICAZIONI E TELECOMANDO",ULTIME 4 ORE A FINE TURNO,Locale,null,18/10/2023,Campania,Napoli,18/10/2023 12:22,2023-11-02,2023-11-02
"Revocato (include le azioni di revoca, sospensione e differimento)",02/11/2023,02/11/2023,OSR UGL FERROVIE/ORSA FERROVIE,Ferroviario,OSR UGL FERROVIE/ORSA FERROVIE,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,18/10/2023,Liguria,Tutte,18/10/2023 10:01,2023-11-02,2023-11-02
"Revocato (include le azioni di revoca, sospensione e differimento)",01/11/2023,01/11/2023,FILT-CGIL/UILT-UIL/UGL-TA,Elicotteri,SCIOPERO VIRTUALE PERSONALE PILOTI DIPENDENTE DI CATEGORIA DEL SETTORE ELICOTTERI,24 ORE,Nazionale,SCIOPERO VIRTUALE ART. 12 DEL. 12/461,19/10/2023,Italia,Tutte,19/10/2023 12:03,2023-11-01,2023-11-01
"Revocato (include le azioni di revoca, sospensione e differimento)",30/10/2023,30/10/2023,OST FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AUTOSTRADALE DI MILANO,24 ORE,Territoriale,null,19/10/2023,Lombardia,Milano,26/10/2023 13:05,2023-10-30,2023-10-30
"Revocato (include le azioni di revoca, sospensione e differimento)",25/10/2023,29/10/2023,COMITATO TRASPORTO SICILIANO,Trasporto merci,FERMO SERVIZI AUTOTRASPORTO IN CONTO TERZI IN SICILIA,120 ORE: DALLE 00.01 DEL 25/10 ALLE 24.00 DEL 29/10,Regionale,null,09/10/2023,Sicilia,Tutte,10/10/2023 11:48,2023-10-25,2023-10-29
"Revocato (include le azioni di revoca, sospensione e differimento)",21/10/2023,21/10/2023,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA VENETO DI PADOVA,24 ORE,Provinciale,null,10/10/2023,Veneto,Padova,13/10/2023 18:53,2023-10-21,2023-10-21
"Revocato (include le azioni di revoca, sospensione e differimento)",21/10/2023,21/10/2023,OST FILT-CGIL/FIT-CISL/UILT-UIL/FAISA CISAL,Trasporto pubblico locale,PERSONALE SOC. DOLOMITIBUS DI BELLUNO,4 ORE: DALLE 8:10 ALLE 12:10,Locale,ASTENSIONE DAL LAVORO STRAORDINARIO DAL 20/10 AL 29/10,08/10/2023,Veneto,Belluno,08/10/2023 13:16,2023-10-21,2023-10-21
Effettuato,20/10/2023,20/10/2023,CUB/SGB/SI-COBAS/ADL VARESE,Generale,SCIOPERO GENERALE SETTORI PUBBLICI E PRIVATI,"INTERA GIORNATA:AEREO: 00.01-24.00; FERROVIARIO: 21.00 DEL 19/10-21.00 DEL 20/10; TPL: 24 ORE VARIE MODALITA'; MARITTIMO: ISOLE MAGGIORI DA 1 ORA DA PARTENZE, ISOLE MINORI 00.01-24.00; AUTOSTRADE: 22.00 DEL 19/10-22.00 DEL 20/10",Nazionale,"ADESIONE OOSS CUB TRASPORTI, USI-CIT, USI-AIT - ADESIONE OOSS USB LAVORO PRIVATO E FLAI TRASPORTI E SERVIZI PER PERSONALE SETTORE HANDLERS",18/06/2023,Italia,Tutte,18/06/2023 19:11,2023-10-20,2023-10-20
"Revocato (include le azioni di revoca, sospensione e differimento)",20/10/2023,20/10/2023,FLAI TRASPORTI E SERVIZI,Aereo,LAVORATORI IMPRESE SERVIZI AEROPORTUALI DI HANDLING,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,04/10/2023,Italia,Tutte,04/10/2023 11:10,2023-10-20,2023-10-20
Effettuato,20/10/2023,20/10/2023,OSP ORSA TPL,Trasporto pubblico locale,PERSONALE DELLA SOC. BRESCIA TRASPORTI DI BRESCIA,2 ORE: DALLE 9.00 ALLE 11.00,Locale,AI SENSI ART. 7 C. 2 L. 146/90,18/10/2023,Lombardia,Brescia,18/10/2023 22:27,2023-10-20,2023-10-20
"Revocato (include le azioni di revoca, sospensione e differimento)",20/10/2023,20/10/2023,OSR FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AUTOGUIDOVIE REGIONE LOMBARDIA CON INTERESSAMENTO DELL'AREA DI BOLOGNA,24 ORE,Regionale,null,29/09/2023,Lombardia,Tutte,29/09/2023 15:50,2023-10-20,2023-10-20
"Revocato (include le azioni di revoca, sospensione e differimento)",20/10/2023,20/10/2023,OST FILT-CGIL/UILT-UIL/UGL-FNA,Trasporto pubblico locale,PERSONALE SOC. SGM DI LECCE,24 ORE,Locale,null,04/10/2023,Puglia,Lecce,04/10/2023 09:18,2023-10-20,2023-10-20
"Revocato (include le azioni di revoca, sospensione e differimento)",20/10/2023,20/10/2023,USB LAVORO PRIVATO,Aereo,PERSONALE NAVIGANTE DELLA COMPAGNIA AEREA EASYJET AIRLINE COMPANY LIMITED,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,03/10/2023,Italia,Tutte,03/10/2023 11:36,2023-10-20,2023-10-20
Effettuato,20/10/2023,20/10/2023,USI UNIONE SINDACALE ITALIANA,Generale,SCIOPERO GENERALE PERSONALE A TEMPO DETERMINATO  E INDETERMINATO CON CONTRATTI PRECARI E ATIPICI DI TUTTI I COMPARTI CON ESCLUSIONE DEL SETTORE TRASPORTI,INTERA GIORNATA,Nazionale,null,19/09/2023,Italia,Tutte,19/09/2023 10:54,2023-10-20,2023-10-20
"Revocato (include le azioni di revoca, sospensione e differimento)",17/10/2023,19/10/2023,OST CUB TRASPORTI/SLA-CISAL/FEDERLATA,Circolazione e sicurezza stradale,PERSONALE SOC. CAS CONSORZIO AUTOSTRADE SICILIANE,ULTIME 4 ORE DEL TURNO,Regionale,null,05/10/2023,Sicilia,Tutte,06/10/2023 10:46,2023-10-17,2023-10-19
Effettuato,16/10/2023,17/10/2023,FAO-COBAS ADERENTE SLAI-PROL-COBAS,Trasporto merci,PERSONALE DELLA SOC. NOTHEGGER INTERMODAL TRUCKIN GMBH DELLA SEDE LEGALE DI BOLZANO,48 ORE: DALLE 00.00 DEL 16/10 ALLE 24.00 DEL 17/10,Nazionale,null,24/09/2023,Italia,Tutte,24/09/2023 10:05,2023-10-16,2023-10-17
"Revocato (include le azioni di revoca, sospensione e differimento)",16/10/2023,16/10/2023,FLAI TRASPORTI E SERVIZI,Aereo,PERSONALE DELLA SOC. TRIVENETO SICUREZZA OPERANTE PRESSO GLI AEROPORTI DI VENEZIA E TREVISO,4 ORE: DALLE 10.00 ALLE 14.00,Regionale,null,14/09/2023,Veneto,Tutte,14/09/2023 14:22,2023-10-16,2023-10-16
"Revocato (include le azioni di revoca, sospensione e differimento)",14/10/2023,14/10/2023,UILT-UIL,Ferroviario,PERSONALE SOC. ITALO NTV,8 ORE: DALLE 9.01 ALLE 16.59,Nazionale,null,19/09/2023,Italia,Tutte,19/09/2023 15:57,2023-10-14,2023-10-14
"Revocato (include le azioni di revoca, sospensione e differimento)",13/10/2023,13/10/2023,OSR FILT-CGIL/FIT-CISL/ASGB/ORSA/FAISA-CISAL,Plurisettoriale,PERSONALE SOCC. TRASPORTO PUBBLICO PROVINCIA DI BOLZANO,3 ORE: DALLE 9.00 ALLE 12.00,Provinciale,"ESCLUSE SOCC. TRENITALIA, RFI, SAD E SIMOBIL",08/09/2023,Trentino-Alto Adige,Bolzano,11/09/2023 14:36,2023-10-13,2023-10-13
"Revocato (include le azioni di revoca, sospensione e differimento)",12/10/2023,12/10/2023,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL MARE/FEDERMAR-CISAL/USCLAC-UNCDIM/CONFINTESA MARE E PORTI/ADMI + RSU,Marittimo,PERSONALE SOC. CARONTE E TOURIST OPERANTE PRESSO LO STRETTO DI MESSINA,8 ORE: DALLE 9.00 ALLE 17.00,Territoriale,null,27/09/2023,Sicilia,Messina,28/09/2023 18:51,2023-10-12,2023-10-12
Effettuato,10/10/2023,10/10/2023,OSP COBAS TRASPORTI,Trasporto pubblico locale,PERSONALE GRUPPO ARRIVA ITALIA SEDE DI BRESCIA,24 ORE,Locale,null,27/09/2023,Lombardia,Brescia,27/09/2023 09:09,2023-10-10,2023-10-10
Effettuato,10/10/2023,10/10/2023,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AMACO DI COSENZA,4 ORE: DALLE 10.00 ALLE 14.00,Locale,null,27/09/2023,Calabria,Cosenza,27/09/2023 14:17,2023-10-10,2023-10-10
Effettuato,10/10/2023,10/10/2023,OSP ORSA AUTOFERRO TPL,Trasporto pubblico locale,PERSONALE DELLA SOC. BRESCIA TRASPORTI DI BRESCIA,24 ORE,Locale,null,26/09/2023,Lombardia,Brescia,26/09/2023 13:25,2023-10-10,2023-10-10
Effettuato,10/10/2023,10/10/2023,OSP UGL AUTOFERRO,Trasporto pubblico locale,PERSONALE SOC. AMT DI GENOVA,24 ORE VARIE MODALITA',Locale,null,27/09/2023,Liguria,Genova,27/09/2023 10:30,2023-10-10,2023-10-10
Effettuato,10/10/2023,10/10/2023,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CONFAIL,Trasporto pubblico locale,PERSONALE SOC. AMACO DI COSENZA,4 ORE: DALLE 10.00 ALLE 14.00,Locale,null,27/09/2023,Calabria,Cosenza,27/09/2023 10:46,2023-10-10,2023-10-10
Effettuato,10/10/2023,10/10/2023,USB-TAXI/ORSA-TAXI/FAST-TAXI-CONFSAL,Taxi,FERMO NAZIONALE SERVIZIO TAXI,24 ORE,Nazionale,null,30/09/2023,Italia,Tutte,30/09/2023 11:05,2023-10-10,2023-10-10
"Revocato (include le azioni di revoca, sospensione e differimento)",09/10/2023,09/10/2023,FLAI TRASPORTI E SERVIZI,Aereo,LAVORATORI IMPRESE SERVIZI AEROPORTUALI DI HANDLING,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,27/09/2023,Italia,Tutte,28/09/2023 10:52,2023-10-09,2023-10-09
Effettuato,09/10/2023,09/10/2023,OSP USB LAVORO PRIVATO/OSR ORSA TPL,Trasporto pubblico locale,PERSONALE SOC. COTRAL REGIONE LAZIO,24 ORE,Regionale,null,25/09/2023,Lazio,Tutte,05/10/2023 13:08,2023-10-09,2023-10-09
"Revocato (include le azioni di revoca, sospensione e differimento)",09/10/2023,09/10/2023,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA,Trasporto pubblico locale,PERSONALE SOC. COTRAL REGIONE LAZIO,24 ORE,Regionale,null,23/09/2023,Lazio,Tutte,09/10/2023 16:05,2023-10-09,2023-10-09
Effettuato,09/10/2023,09/10/2023,USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE ADDETTO AL TRASPORTO PUBBLICO LOCALE,24 ORE CON MODALITA' TERRITORIALI,Nazionale,"ESCLUSI BACINI DI COSENZA,  BRESCIA , GENOVA E TRENTINO ALTO ADIGE - ADESIONE O.S. AL COBAS",27/09/2023,Italia,Tutte,27/09/2023 11:57,2023-10-09,2023-10-09
"Revocato (include le azioni di revoca, sospensione e differimento)",09/10/2023,09/10/2023,USB LAVORO PRIVATO,Aereo,SCIOPERO GENERALE PERSONALE AZIENDE TRASPORTO AEREO SETTORE HANDLERS,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,27/09/2023,Italia,Tutte,28/09/2023 08:52,2023-10-09,2023-10-09
"Revocato (include le azioni di revoca, sospensione e differimento)",06/10/2023,06/10/2023,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AMACO DI COSENZA,4 ORE: DALLE 10.30 ALLE 14.30,Locale,null,19/09/2023,Calabria,Cosenza,19/09/2023 14:46,2023-10-06,2023-10-06
"Revocato (include le azioni di revoca, sospensione e differimento)",06/10/2023,06/10/2023,OST FILT-CGIL/FIT-CISL/UILT-UIL,Marittimo,PERSONALE PORTUALE DELLE SOCC. PORTITALIA E CLP DI PALERMO,24 ORE: DALLE 00.00 ALLE 23.59,Locale,null,26/09/2023,Sicilia,Palermo,26/09/2023 21:59,2023-10-06,2023-10-06
Effettuato,29/09/2023,29/09/2023,CUB,Aereo,"LAVORATORI COMPARTO AEREO, AEROPORTUALE E INDOTTO AEROPORTI",4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,"ADESIONE DELLA O.S. CUB TRASPORTI  - ESCLUSE SOCC. ENAV, POSTE AIR CARGO - ORDINANZA MINISTERIALE N. 195T DEL 27 09 2023 DI RIDUZIONE A 4 ORE: 13-17 LIMITATAMENTE PERSONALE ADDETTO AI SERVIZI ASSISTENZA DI CUI  D.LGS. 18/99",12/09/2023,Italia,Tutte,12/09/2023 10:29,2023-09-29,2023-09-29
